"date","ws","wd","pm10","pm25","u","v","year","precip","s.rad","a.temp","rh","dp","s.temp","height","temp850","ws.max","wd.max","u.max","v.max","time","dow","u.s1","v.s1","u.max.s1","v.max.s1"
2017-03-19,1.69754686782101,263.982092478788,15.125,8.20833333333333,-1.68818333333333,-0.177970833333333,2017,0.5,119.5,11.825,94.4583333333333,10.9208333333333,15.2958333333333,5760,13.4,7.1,262,-7.0309,-0.9881,901,"0",-0.671283333333333,-0.47455,-3.5868,-1.6497
2017-03-20,2.9513834257098,174.745415629621,17.25,6.20833333333333,0.270291666666667,-2.9389875,2017,0,117.958333333333,15.1541666666667,75,10.4416666666667,15.0333333333333,5720,7.2,8.9,214,-4.9768,-7.3784,902,"1",0.397966666666667,-2.88123333333333,5.5839,-4.0124
2017-03-21,4.44016541016228,158.630554722336,5.25,-0.208333333333333,1.61790833333333,-4.1349,2017,12.7,82.375,14.5958333333333,94.125,13.5833333333333,15.3458333333333,5660,9,12.4,258,-12.129,-2.5781,903,"2",1.52267916666667,-3.45220833333333,5.1988,-6.7752
2017-03-22,3.78961146668416,293.245265724456,42.8333333333333,5.625,-3.48198333333333,1.49563333333333,2017,0.1,195,12.5041666666667,86.375,10.1791666666667,15.1333333333333,5590,3.4,13.5,284,-13.099,3.2659,904,"3",-3.06558333333333,1.365725,-9.5833,3.775
2017-03-23,4.54038462116419,305.84238630619,61.625,10.9166666666667,-3.68057916666667,2.65864583333333,2017,0,216.375,11.2916666666667,76.4583333333333,7.13333333333333,14.45,5580,0.4,13.9,300,-12.0378,6.95,905,"4",-3.21487916666667,3.24124583333333,-11.2532,4.501
2017-03-24,1.43704513954291,271.441653009715,16.4583333333333,4.91666666666667,-1.43659090909091,0.0361590909090909,2017,2.2,182,11.9958333333333,83.0833333333333,9.00416666666667,14.2541666666667,5760,8.4,8.3,279,-8.1978,1.2984,906,"5",0.0825916666666667,-0.554645833333333,-4.1431,-0.6044
2017-03-25,4.15115217959458,304.190292111043,45.5833333333333,NA,-3.4337347826087,2.33270869565217,2017,2.9,212.75,13.3583333333333,89.5,11.5708333333333,14.9416666666667,5630,5.2,12.7,299,-11.1077,6.1571,907,"6",-2.84834583333333,1.71448333333333,-10.1013,4.3294
2017-03-26,5.02469475223742,309.850445438949,77.4583333333333,NA,-3.85755833333333,3.21975,2017,0.1,199.291666666667,13.1833333333333,82.125,10.0458333333333,14.8708333333333,5730,6.2,13.2,305,-10.8128,7.5712,908,"0",-3.10507083333333,2.69999583333333,-10.0926,3.9553
2017-03-27,5.35079302946551,313.853429189036,79.375,NA,-3.8585375,3.70712083333333,2017,0.8,227.166666666667,13.7791666666667,76.2083333333333,9.3875,14.8958333333333,5640,3.2,14.9,304,-12.3527,8.332,909,"1",-3.30668333333333,3.82237083333333,-11.6825,4.72
2017-03-28,3.92080621438387,310.669020409367,59.1666666666667,14.0416666666667,-2.973875,2.5551375,2017,0.4,226.083333333333,14.575,65.2083333333333,7.9,14.6583333333333,5760,8,11.2,308,-8.8257,6.8954,910,"2",-2.88648333333333,2.84074166666667,-10.2659,3.2565
2017-03-29,3.08089264914777,322.540525347522,75.6521739130435,18.6086956521739,-1.87379166666667,2.44555416666667,2017,0.3,221.791666666667,16.5958333333333,64.4166666666667,9.25833333333333,14.9083333333333,5810,15,13.1,313,-9.5807,8.9342,911,"3",-3.14888333333333,3.2557125,-11.4223,4.1123
2017-03-30,5.50746791378955,306.787552856399,130.083333333333,29.375,-4.410725,3.29814583333333,2017,1.2,233,12.5291666666667,81.2916666666667,9.12083333333333,14.975,5770,13.4,15.4,304,-12.7672,8.6116,912,"4",-5.49315,3.60051666666667,-12.433,4.998
2017-03-31,4.1219848634747,313.820567458502,90.25,23.9166666666667,-2.97406666666667,2.85407083333333,2017,0.6,237.375,13.0166666666667,62.5416666666667,5.4125,14.4375,5670,4.2,13.2,302,-11.1942,6.9949,913,"5",-3.593425,3.96796666666667,-10.7268,4.1176
2017-04-01,1.32537300629911,280.584068678942,42.375,13.5833333333333,-1.30281666666667,0.243445833333333,2017,0.3,240.708333333333,14.3416666666667,61.2916666666667,6.725,14.575,5760,11.2,7.8,289,-7.375,2.5394,914,"6",-0.0793291666666667,0.2263125,2.2647,4.3486
2017-04-02,1.73497248646633,250.480035367844,19.5833333333333,8.45833333333333,-1.63524583333333,-0.579716666666667,2017,0.1,208.958333333333,11.2083333333333,91.375,9.8,14.7875,5770,13.4,8,270,-8,0,915,"0",-0.731204166666667,-0.494395833333333,-4.1772,-0.0802
2017-04-03,2.41686583624747,280.482544186489,34.4166666666667,12.2083333333333,-2.37652916666667,0.439716666666667,2017,0,212.958333333333,11.7208333333333,90.2083333333333,10.0416666666667,15.25,5710,11.8,7.4,281,-7.264,1.412,916,"1",-1.9443,0.377066666666667,-6.0945,3.1053
2017-04-04,2.30607547028946,272.235702758116,48.375,19.8333333333333,-2.30432083333333,0.0899583333333333,2017,0.6,234,11.5,87.8333333333333,9.39583333333333,14.8875,5730,12.2,12.7,243,-11.3158,-5.7657,917,"2",-1.111175,-1.28115416666667,-5.1264,-4.425
2017-04-05,1.70190422015348,288.275025827384,30.25,9.54166666666667,-1.61605833333333,0.533675,2017,0.7,232,13.95,81,10.3125,15.075,5760,14.6,7,286,-6.7288,1.9295,918,"3",-0.3373,0.112354166666667,-2.9081,2.144
2017-04-06,1.10721425297034,274.556492299126,28.8333333333333,9.58333333333333,-1.10370833333333,0.0879666666666667,2017,0,149.25,13.5875,78.625,9.70416666666667,15.3875,5730,12.2,6.6,129,5.1292,-4.1535,919,"4",-0.87305,-0.428120833333333,-3.1861,-6.71
2017-04-07,8.89664351392313,146.863425235205,17.5833333333333,5.70833333333333,4.86324166666667,-7.44977916666667,2017,5.6,48.5833333333333,14.9166666666667,75.9166666666667,10.0833333333333,15.2708333333333,5700,9,15.1,149,7.7771,-12.9432,920,"5",3.2036125,-5.3668,4.7636,-8.1847
2017-04-08,6.02974205249419,296.638131934459,42.8333333333333,7.75,-5.389725,2.70345416666667,2017,0.3,255.666666666667,12.4708333333333,75.625,8.05,15.3083333333333,5610,2.8,13.7,283,-13.3489,3.0818,921,"6",-4.86404583333333,2.285225,-9.6994,4.7727
2017-04-09,4.41150168975339,310.497636181015,69.9583333333333,14.75,-3.35464166666667,2.8649,2017,0.1,247.958333333333,11.875,67.9583333333333,5.7875,14.7541666666667,5650,4.4,13,296,-11.6843,5.6988,922,"0",-2.80137916666667,3.67098333333333,-11.2688,3.4667
2017-04-10,3.60722753466674,317.375798553402,NA,15.5652173913043,-2.44276666666667,2.65424166666667,2017,0.7,268.791666666667,14.4416666666667,59.2083333333333,5.92083333333333,14.7458333333333,5690,9,12.1,304,-10.0314,6.7662,923,"1",-2.19084166666667,3.75209166666667,-10.3902,3.7612
2017-04-11,2.09108561325199,282.247190365817,25.2916666666667,9.79166666666667,-2.04350416666667,0.443570833333333,2017,0.4,235.541666666667,12.5916666666667,78,8.60416666666667,14.95,5700,10.2,9.4,282,-9.1946,1.9544,924,"2",-0.897483333333333,-0.3120875,-5.6348,-0.8925
2017-04-12,3.28985558930388,200.256336706444,15.9583333333333,7.04166666666667,-1.13902083333333,-3.0863875,2017,0.6,167.791666666667,14.2875,82.9583333333333,11.3,15.3,5730,8.6,14.8,223,-10.0936,-10.824,925,"3",0.339070833333333,-2.4072125,-2.2985,-7.074
2017-04-13,3.77206246852498,285.744416618631,19.25,4.66666666666667,-3.63052916666667,1.02353333333333,2017,1.9,252.75,13.1708333333333,83.125,10.1458333333333,15.6791666666667,5680,4.4,12.1,288,-11.5078,3.7391,926,"4",-1.97644166666667,0.1804875,-8.037,3.1983
2017-04-14,4.58332704700917,320.205895116332,68.875,16.375,-2.93347083333333,3.5216125,2017,0.7,288.333333333333,12.7375,63.2083333333333,5.14166666666667,15.0083333333333,5680,3.4,13,306,-10.5172,7.6412,927,"5",-3.3900625,4.72795,-10.2627,5.3424
2017-04-15,2.42889471849978,293.875952192945,28.2916666666667,8.16666666666667,-2.22103333333333,0.9831125,2017,0.4,287.166666666667,14.8541666666667,57.25,5.65416666666667,15.05,5730,14.4,10.8,268,-10.7934,-0.3769,928,"6",-1.2219125,1.69767083333333,2.5657,6.2996
2017-04-16,1.78074324833902,277.818875667483,21.6666666666667,9.54166666666667,-1.7641875,0.242266666666667,2017,0.3,220.708333333333,13.0333333333333,77.9583333333333,8.97083333333333,15.2041666666667,5720,14,7.8,273,-7.7893,0.4082,929,"0",-0.358325,-0.397025,-3.3684,-1.4646
2017-04-17,1.73435991389826,180.784826629775,4.95833333333333,1.83333333333333,-0.02375,-1.73420416666667,2017,4.1,111.791666666667,14.325,93.6666666666667,13.3166666666667,15.75,5720,10.4,10.3,215,-5.9078,-8.4373,930,"1",1.13005,-1.30793333333333,6.0979,-1.6682
2017-04-18,0.902533184355917,308.305087786756,9.125,2.70833333333333,-0.708241666666667,0.559429166666667,2017,9.4,85.4583333333333,14.3583333333333,97.1666666666667,13.9166666666667,16.1833333333333,5700,9.8,6.4,301,-5.4859,3.2962,931,"2",-0.951945833333333,0.7607375,-4.8342,2.1726
2017-04-19,4.86539629464172,309.99761123021,56.0833333333333,10.2916666666667,-3.72724583333333,3.1272625,2017,0.8,290.041666666667,15.05,76.8333333333333,10.575,16.0958333333333,5730,6.4,12.3,306,-9.9509,7.2298,932,"3",-3.24453333333333,2.560275,-10.1663,2.705
2017-04-20,4.96680880865177,316.592812704957,95.2173913043478,22.5217391304348,-3.41309166666667,3.60832916666667,2017,0.3,290.625,16.2083333333333,62.1666666666667,8.79583333333333,16.0666666666667,5770,6.6,14.4,307,-11.5004,8.6661,933,"4",-2.79063333333333,3.36578333333333,-10.3184,5.1896
2017-04-21,2.97717418046897,312.729169916712,74.625,15.8333333333333,-2.18693333333333,2.020125,2017,0.4,294.291666666667,18.4916666666667,50.125,7.19583333333333,16.25,5840,17,9.4,286,-9.0359,2.591,934,"5",-2.766175,3.3353625,-9.2301,4.6827
2017-04-22,3.2035944695369,307.36122232752,102.958333333333,20.375,-2.5463,1.94407083333333,2017,0.3,282.833333333333,15.6875,72.7083333333333,10.1833333333333,16.475,5820,17.2,14.9,313,-10.8972,10.1618,935,"6",-3.10382916666667,1.6214375,-10.6567,3.3805
2017-04-23,5.8608491462663,306.600485134305,145.083333333333,26.9583333333333,-4.70517083333333,3.49442916666667,2017,0.6,285.75,14.0333333333333,79.4166666666667,10.1291666666667,16.5125,5750,15,14.5,306,-11.7307,8.5229,936,"0",-5.21705833333333,2.96722083333333,-11.6393,5.8794
2017-04-24,6.78705402480585,305.953738406619,105.833333333333,22.75,-5.4940625,3.9849,2017,0.3,272.583333333333,13.4958333333333,79.5833333333333,9.77083333333333,16.2541666666667,5760,11.2,15.6,300,-13.51,7.8,937,"1",-6.65047083333333,3.55879166666667,-12.1679,4.7441
2017-04-25,5.77429882624994,305.430479142347,98.7083333333333,19.4583333333333,-4.70501666666667,3.34744166666667,2017,0.5,259.833333333333,13.8458333333333,77.625,9.70416666666667,16.1416666666667,5750,8.8,15.7,306,-12.7016,9.2282,938,"2",-5.46421666666667,3.28037916666667,-11.9128,5.2542
2017-04-26,5.87688960181392,304.145677451358,82.4583333333333,19,-4.86378333333333,3.29868333333333,2017,0.4,276.5,14.6083333333333,83.7083333333333,11.75,16.3416666666667,5800,12.4,13,307,-10.3823,7.8236,939,"3",-5.21344166666667,2.98064166666667,-11.9804,4.6469
2017-04-27,6.11883830559501,307.214041550756,108.458333333333,23.2916666666667,-4.87292916666667,3.70063333333333,2017,0.5,276.625,14.8291666666667,73.2916666666667,9.575,16.6333333333333,5800,13.8,13.5,311,-10.1886,8.8568,940,"4",-6.01368333333333,3.58450416666667,-10.8658,4.9977
2017-04-28,5.71274457466308,312.28605420102,111.208333333333,26.4583333333333,-4.22625416666667,3.84371666666667,2017,0.8,291.875,14.8625,61.4166666666667,7.0375,16.3958333333333,5750,10.4,12.8,308,-10.0865,7.8805,941,"5",-5.3666,3.05352916666667,-11.9491,4.0911
2017-04-29,2.12631494354301,294.678912488622,58.3333333333333,17.3333333333333,-1.93209583333333,0.887804166666667,2017,0.8,305.708333333333,15.5583333333333,58.2083333333333,6.11666666666667,16.3458333333333,5770,10.4,11,305,-9.0107,6.3093,942,"6",-1.63343333333333,0.528004166666667,-8.7376,2.9745
2017-04-30,2.0553279004188,287.296687446187,48.1666666666667,15.0416666666667,-1.96238333333333,0.611095833333333,2017,0.6,304.208333333333,14.2583333333333,70.375,8.49166666666667,16.325,5820,13.6,9.5,304,-7.8759,5.3123,943,"0",-1.5247,0.210116666666667,-9.0738,1.7967
2017-05-01,2.22681441819588,288.058958032343,50.4166666666667,14.9166666666667,-2.1171,0.690291666666667,2017,0.4,303.541666666667,17.1125,70.3333333333333,10.6208333333333,16.6416666666667,5830,15.2,8.5,308,-6.6981,5.2331,944,"1",-1.19449166666667,-0.1037125,-8.6305,2.6221
2017-05-02,2.39908998422847,256.810655704278,44.4166666666667,15.7083333333333,-2.3358,-0.547395833333333,2017,1,300.291666666667,16.9333333333333,72.3333333333333,11.6333333333333,17.1583333333333,5820,17.2,7.8,282,-7.6296,1.6217,945,"2",-0.9319625,-1.4987625,-3.3514,-4.3206
2017-05-03,2.93746336306428,283.865661800598,30.1666666666667,9.875,-2.85185833333333,0.7039375,2017,1.4,294.25,15.75,83.6666666666667,12.8083333333333,17.3666666666667,5840,19.4,9.3,275,-9.2646,0.8105,946,"3",-1.2543875,-0.411870833333333,-4.0387,-2.0934
2017-05-04,3.6877584083582,286.212411781143,7.5,3.125,-3.54111,1.029615,2017,1.5,222.708333333333,12.5333333333333,95.1666666666667,11.725,17.4125,5830,19.8,8.3,278,-8.2192,1.1551,947,"4",-2.250675,0.0707875,-4.3687,-0.8571
2017-05-05,4.03680032057094,288.012060258806,31.2173913043478,6.21739130434783,-3.838955,1.24825,2017,0.5,164.166666666667,12.2625,92.6666666666667,11.0458333333333,17.25,5760,18,9.7,296,-8.7183,4.2522,948,"5",-3.35659583333333,1.0405125,-8.7874,4.5161
2017-05-06,7.12942296245008,297.387759664573,87.5833333333333,23.0416666666667,-6.33031304347826,3.2796,2017,1.7,249.875,11.6541666666667,80.625,8.23333333333333,16.8916666666667,5630,9,17.8,296,-15.9985,7.803,949,"6",-5.219225,2.81517083333333,-11.7469,5.059
2017-05-07,1.50279081833403,220.163230265756,22.25,11.0416666666667,-0.96925,-1.14845833333333,2017,6.8,139.458333333333,10.8375,91.8333333333333,9.5125,16.2833333333333,5510,2,10.4,235,-8.5192,-5.9652,950,"0",-0.0311041666666666,-1.3114875,-4.0714,-5.1002
2017-05-08,3.533605531104,289.487095435308,31.5833333333333,9.70833333333333,-3.33119583333333,1.1788,2017,1,289,11.4875,89.9583333333333,9.825,16.15,5650,8.2,10.6,285,-10.2388,2.7435,951,"1",-2.76767916666667,1.3612,-6.9699,2.4682
2017-05-09,2.71871402887098,278.933086901335,35.7916666666667,11.875,-2.6857375,0.4221625,2017,0.8,164.791666666667,12.025,93.7083333333333,10.9916666666667,16.325,5700,12.6,7.6,240,-6.5818,-3.8,952,"2",-1.10894583333333,0.690045833333333,-3.1743,-2.3575
2017-05-10,3.7913000168234,296.789547204021,20.375,8.16666666666667,-3.38436,1.708805,2017,1,110.041666666667,14.2041666666667,90.2916666666667,12.5541666666667,16.7041666666667,5760,15.2,6.9,278,-6.8328,0.9603,953,"3",-1.81382083333333,0.9541625,-3.5495,0.6067
2017-05-11,4.50470765762695,301.279626109912,25.8333333333333,6.83333333333333,-3.84991666666667,2.33890833333333,2017,0.8,242.041666666667,15.15,81.9583333333333,11.9041666666667,17.0708333333333,5800,14.8,11.9,292,-11.0335,4.4578,954,"4",-3.15842916666667,1.1515875,-7.6805,3.276
2017-05-12,6.61448320899154,314.553885410136,94.5416666666667,19.5416666666667,-4.71341666666667,4.6405875,2017,1.4,285.625,14.5791666666667,73.7916666666667,9.54583333333333,17.1375,5770,10.8,15,307,-11.9795,9.0272,955,"5",-4.56313333333333,3.64979583333333,-10.9574,5.2264
2017-05-13,6.60605034113849,311.864028067579,97.75,22.4166666666667,-4.91972916666667,4.40864583333333,2017,1.1,315.333333333333,13.5083333333333,62.6666666666667,6.2,16.55,5690,4.4,16.5,304,-13.6791,9.2267,956,"6",-5.12879166666667,4.9852375,-12.8521,4.8308
2017-05-14,6.30703715097358,297.96877251537,99.25,21.6666666666667,-5.57039166666667,2.9579375,2017,0.5,299.166666666667,11.4583333333333,78,7.50833333333333,16.2166666666667,5630,6.8,16.5,299,-14.4312,7.9994,957,"0",-5.28997916666667,2.32217916666667,-12.5576,4.8456
2017-05-15,6.79310098344837,284.619020103062,33.9583333333333,11,-6.57318333333333,1.7145125,2017,0.5,277.875,11.775,81.3333333333333,8.5,16.0708333333333,5530,1.6,17.7,273,-17.6757,0.9263,958,"1",-3.95204166666667,0.7146625,-8.3441,1.1282
2017-05-16,6.04476555191805,294.021105641754,45.5652173913044,12.9130434782609,-5.5212625,2.46066666666667,2017,0.7,272,13.0375,80.125,9.55416666666667,16.3,5660,7.8,14.1,287,-13.4839,4.1224,959,"2",-5.1299,1.84599166666667,-10.3725,2.5861
2017-05-17,5.97644615575983,304.785325925338,95.625,22.3333333333333,-4.90842916666667,3.4095875,2017,1.4,302.25,12.8,82.125,9.6125,16.6333333333333,5720,7.6,16.6,305,-13.5979,9.5214,960,"3",-4.58405,2.37334583333333,-12.7757,4.424
2017-05-18,3.06216999667892,312.379693460476,66.6666666666667,19.0416666666667,-2.26200416666667,2.064025,2017,1.4,314.291666666667,13.775,74.9583333333333,8.79166666666667,16.4083333333333,5760,11.4,11.3,306,-9.1419,6.642,961,"4",-3.23810416666667,2.09977916666667,-10.7411,3.6985
2017-05-19,2.03374594275845,281.257892429523,43.4166666666667,11.9583333333333,-1.9946125,0.397033333333333,2017,0.7,318.25,16.6208333333333,68.6666666666667,9.3,16.8,5780,15.6,7.4,294,-6.7602,3.0099,962,"5",-0.6865625,-0.554154166666667,-0.0822,-3.6211
2017-05-20,3.16577863232636,265.609092370822,20.375,5.875,-3.15648421052632,-0.242378947368421,2017,0.9,311.416666666667,13.1291666666667,87,10.8166666666667,16.9666666666667,5810,16.6,8.3,267,-8.2886,-0.4344,963,"6",-1.44670416666667,-0.678458333333333,-4.141,-3.2821
2017-05-21,NA,NA,9.20833333333333,5.33333333333333,NA,NA,2017,0.7,288.416666666667,11.9666666666667,92.125,10.5958333333333,17.0833333333333,5820,18.2,8.7,278,-8.6153,1.2108,964,"0",-1.68673333333333,-0.425058333333333,-4.5861,0.5063
2017-05-22,2.82071918630852,262.740564754537,6,4.66666666666667,-2.79810476190476,-0.356442857142857,2017,0.5,271.583333333333,11.3916666666667,94,10.3833333333333,17.1916666666667,5850,19.6,7.6,276,-7.5584,0.7944,965,"1",-2.12727083333333,-0.0244166666666667,-4.5289,0.9379
2017-05-23,4.10248447773176,271.028723193339,7.58333333333333,4.16666666666667,-4.10182631578947,0.0736631578947368,2017,0.7,232.416666666667,11.7541666666667,93.1666666666667,10.5916666666667,17.2958333333333,5860,20.6,8.3,276,-8.2545,0.8676,966,"2",-1.6997625,-0.1708875,-5.025,0.0175
2017-05-24,3.20253715462445,258.341131159642,7.625,2.83333333333333,-3.13645909090909,-0.647186363636364,2017,1.7,174.333333333333,12.4416666666667,90.2916666666667,10.8083333333333,17.2708333333333,5810,22,10.8,266,-10.7737,-0.7534,967,"3",-1.830125,-0.563804166666667,-4.5242,-2.0428
2017-05-25,4.14683242633595,229.157589645168,12.0833333333333,2.75,-3.13711666666667,-2.7119625,2017,0.4,135.458333333333,14.1708333333333,84.5416666666667,11.5458333333333,17.2208333333333,5720,11.8,13,232,-10.2441,-8.0036,968,"4",-1.5034875,-1.7727625,-4.4406,-3.9287
2017-05-26,4.28464633411665,281.153306912989,11.625,1.29166666666667,-4.203725,0.828791666666667,2017,0.4,250.791666666667,14.2916666666667,83.5833333333333,11.3458333333333,17.3833333333333,5740,3.6,8.5,280,-8.3709,1.476,969,"5",-2.2175875,-0.120166666666667,-4.0657,0.9836
2017-05-27,4.99713871514543,295.510784197189,58.0833333333333,11.1666666666667,-4.50995,2.152175,2017,0.7,312.625,13.5625,82.2916666666667,10.3541666666667,17.2291666666667,5780,10.6,14.1,286,-13.5538,3.8865,970,"6",-3.36460416666667,1.4179125,-9.3812,2.3042
2017-05-28,3.3885850827928,280.139109551555,40.4166666666667,10.9583333333333,-3.33566666666667,0.596529166666667,2017,0.7,256.125,13.0666666666667,89.875,11.2916666666667,17.1958333333333,5810,17,11.6,281,-11.3869,2.2134,971,"0",-3.22398333333333,0.874825,-7.5505,3.9473
2017-05-29,4.38330764593503,288.973201772175,57.9166666666667,13.5833333333333,-4.14516666666667,1.425125,2017,0.9,249.458333333333,13.3875,88.8333333333333,11.4791666666667,17.45,5800,20.2,10.6,289,-10.0225,3.451,972,"1",-4.76100833333333,1.7175375,-9.6774,5.0807
2017-05-30,3.65837680284708,291.735514196037,45.1304347826087,12.1363636363636,-3.398275,1.35479166666667,2017,0.6,215.708333333333,12.8833333333333,88.8333333333333,10.9791666666667,17.4041666666667,5780,17.8,11,286,-10.5739,3.032,973,"2",-4.08182083333333,1.79742916666667,-8.5267,3.637
2017-05-31,5.55715781703682,305.489210978483,130.416666666667,30.125,-4.52477083333333,3.22620416666667,2017,1.3,281.333333333333,15.0666666666667,80.8333333333333,11.2708333333333,17.4416666666667,5760,17.2,15.4,306,-12.4589,9.0519,974,"3",-4.30815,1.9300875,-11.8,4.6958
2017-06-01,4.77212406898166,305.653080907149,90.7916666666667,18.9166666666667,-3.87764166666667,2.78155416666667,2017,0.5,306.291666666667,14.9208333333333,85.0833333333333,12.1125,17.775,5760,11.4,14.5,311,-10.9433,9.5129,975,"4",-4.39012916666667,1.6109625,-12.7047,3.6911
2017-06-02,3.06159189667215,258.075325247409,45.125,12.7916666666667,-2.995525,-0.6326,2017,0.7,306.041666666667,14.0125,86.2083333333333,11.5,17.9583333333333,5830,15.2,9.1,281,-8.9328,1.7364,976,"5",-2.50233333333333,0.430525,-10.7408,3.5106
2017-06-03,2.36173549575767,234.463603490701,29.875,8.95833333333333,-1.92184583333333,-1.37268333333333,2017,0.4,291.208333333333,12.9708333333333,90.9166666666667,11.425,17.8583333333333,5850,21.6,9.1,276,-9.0501,0.9512,977,"6",-0.9283125,-1.62527916666667,-5.6436,0.633
2017-06-04,2.52974417717416,259.390867511694,42.625,13.25,-2.48650416666667,-0.465741666666667,2017,0.6,281.25,13.3,86.6666666666667,10.8791666666667,17.8083333333333,5820,20.8,10,278,-9.9027,1.3917,978,"0",-1.8132625,0.331095833333333,-6.7517,2.4042
2017-06-05,2.4325715268633,242.677845016674,44.75,13.5416666666667,-2.1612,-1.1165375,2017,0.3,308.666666666667,12.4958333333333,89.2916666666667,10.6166666666667,17.5291666666667,5820,19.2,9.9,282,-9.6837,2.0583,979,"1",-1.62072916666667,-0.1643,-6.4808,1.4724
2017-06-06,3.24623923297469,231.411326504768,27.9166666666667,10.2916666666667,-2.53739166666667,-2.02475,2017,0.4,208.208333333333,12.2208333333333,92.125,10.9125,17.4291666666667,5830,20.4,8.8,273,-8.7879,0.4606,980,"2",-2.06885416666667,-1.28,-5.8627,0.7302
2017-06-07,2.4356244953334,254.381086299432,13.3478260869565,4.95454545454545,-2.3456875,-0.6557625,2017,0.4,237.375,12.9416666666667,90.9583333333333,11.3875,17.4875,5840,19,11,274,-10.9732,0.7673,981,"3",-1.85535833333333,-0.842604166666667,-5.7053,-1.4225
2017-06-08,3.92549566928664,284.404268256174,12.2083333333333,4.58333333333333,-3.8021,0.9765,2017,0.4,279.166666666667,13.9875,88.1666666666667,11.8583333333333,17.5916666666667,5820,14.8,11.2,277,-11.1165,1.3649,982,"4",-1.4221875,-0.1003375,-4.5346,1.9623
2017-06-09,3.69971481393034,291.077437149525,30.5,6.20833333333333,-3.45217916666667,1.330525,2017,0.4,228.333333333333,15.4666666666667,88.4583333333333,13.5,18.1375,5810,11.6,10.9,271,-10.8983,0.1902,983,"5",-2.93326666666667,0.567554166666667,-8.5972,2.8266
2017-06-10,5.7890054135659,305.563320679768,138.875,32.1666666666667,-4.70919166666667,3.3669,2017,0.7,319.041666666667,14.2791666666667,77.7083333333333,10.075,17.7416666666667,5800,12,15.5,305,-12.6969,8.8904,984,"6",-4.72351666666667,2.07715416666667,-12.1234,4.581
2017-06-11,6.86363213915392,303.394201332758,108.625,25.6666666666667,-5.730475,3.77771666666667,2017,0.4,312.541666666667,13.2666666666667,78.5416666666667,9.29166666666667,17.3916666666667,NA,NA,17.4,301,-14.9147,8.9617,985,"0",-5.19495833333333,2.92105,-12.2333,5.1676
2017-06-12,5.36593035114204,304.023747614802,106.458333333333,27.5833333333333,-4.447325,3.00242916666667,2017,0.5,315.125,14.1833333333333,76.875,9.92083333333333,17.225,NA,NA,16.4,306,-13.2679,9.6397,986,"1",NA,NA,-10.3422,3.8052
2017-06-13,6.03916039144547,311.272611928592,111.125,NA,-4.53892083333333,3.98367916666667,2017,0.4,321.208333333333,16.3833333333333,68.25,10.1333333333333,17.5041666666667,NA,NA,15.9,308,-12.5294,9.789,987,"2",NA,NA,NA,NA
2017-06-14,2.41133701038705,286.349193827576,82.0416666666667,NA,-2.31383333333333,0.678775,2017,0.5,320.041666666667,15.5166666666667,75.8333333333333,10.7166666666667,17.6583333333333,5830,18.6,10,316,-6.9466,7.1934,988,"3",NA,NA,NA,NA
2017-06-15,2.31049844331896,295.145604152649,98.2916666666667,NA,-2.091525,0.981775,2017,0.8,324.666666666667,15.3416666666667,77.875,11.1,17.7875,5870,18,10.1,307,-8.0662,6.0783,989,"4",NA,NA,NA,NA
2017-06-16,2.7063247332181,244.372048115865,37.5833333333333,NA,-2.44008333333333,-1.17055416666667,2017,0.5,319.875,15.6083333333333,81.0416666666667,12.075,17.9041666666667,5900,20.4,8.6,275,-8.5673,0.7495,990,"5",NA,NA,NA,NA
2017-06-17,3.08683382998702,234.596613313258,51.6666666666667,NA,-2.51605833333333,-1.7883,2017,0.3,311.583333333333,15.175,83.0416666666667,12.2208333333333,18.0458333333333,5900,21.8,6.6,245,-5.9816,-2.7893,991,"6",NA,NA,NA,NA
2017-06-18,3.4542342740182,286.152225116673,32.9166666666667,NA,-3.31787083333333,0.9609375,2017,0.7,315.208333333333,16.7083333333333,83.9166666666667,13.8291666666667,18.3125,5900,24.8,8.6,275,-8.5673,0.7495,992,"0",NA,NA,NA,NA
2017-06-19,2.93134224822187,267.115521459394,22.5416666666667,NA,-2.92763043478261,-0.147521739130435,2017,0.6,316.958333333333,15.975,86.8333333333333,13.5083333333333,18.6375,5900,26.4,10.4,279,-10.272,1.6269,993,"1",NA,NA,NA,NA
2017-06-20,2.49899405008233,245.905992015731,17.2083333333333,NA,-2.281275,-1.02017083333333,2017,0.4,270.708333333333,13.2083333333333,93.75,12.15,18.5208333333333,5910,25.6,8,276,-7.9562,0.8362,994,"2",NA,NA,NA,NA
2017-06-21,3.43965728050902,259.512822102394,15.5833333333333,NA,-3.38219523809524,-0.626061904761905,2017,0.5,267.041666666667,13.2958333333333,93.75,12.2375,18.4083333333333,NA,NA,9.3,272,-9.2943,0.3246,995,"3",NA,NA,NA,NA
2017-06-22,3.50710220268251,278.354890857126,8,NA,-3.4698875,0.509591666666667,2017,0.5,249.458333333333,13.65,94.1666666666667,12.6666666666667,18.3583333333333,5880,25,9,277,-8.9329,1.0968,996,"4",NA,NA,-3.6912,1.605
2017-06-23,3.91335563772322,283.571278967098,8.91666666666667,0.458333333333333,-3.8040875,0.918275,2017,0.6,237.208333333333,14.325,93.375,13.1791666666667,18.6,5900,24.6,8.5,272,-8.4948,0.2966,997,"5",-2.2392,0.3116875,-4.5929,-0.6455
